ID,Name,DRAJ2000,DDECJ2000,Label
6720,n/a,0,0,
6721,n/a,0,0,
6724,n/a,0,0,
6722,n/a,0,0,
6723,n/a,0,0,
6725,n/a,0,0,
6726,n/a,0,0,
6727,n/a,0,0,
6728,n/a,0,0,
6729,n/a,0,0,
6730,n/a,0,0,
6731,n/a,0,0,
6732,n/a,0,0,
6733,n/a,0,0,
6735,n/a,0,0,
6734,n/a,0,0,
6736,n/a,0,0,
6737,n/a,0,0,
6738,n/a,0,0,
6739,n/a,0,0,
6740,n/a,0,0,
6741,n/a,0,0,
6742,n/a,0,0,
6743,n/a,0,0,
6745,n/a,0,0,
6744,n/a,0,0,
6746,n/a,0,0,
6747,n/a,0,0,
6748,n/a,0,0,
6749,n/a,0,0,
6750,n/a,0,0,
6751,n/a,0,0,
6752,n/a,0,0,
6753,n/a,0,0,
6754,n/a,0,0,
6755,n/a,0,0,
6757,n/a,0,0,
6759,n/a,0,0,
6760,n/a,0,0,
6758,n/a,0,0,
6762,n/a,0,0,
6761,n/a,0,0,
6763,n/a,0,0,
6756,n/a,0,0,
6764,n/a,0,0,
6765,n/a,0,0,
6766,n/a,0,0,
6767,n/a,0,0,
6768,n/a,0,0,
6770,n/a,0,0,
6769,n/a,0,0,
6772,n/a,0,0,
6771,n/a,0,0,
6774,n/a,0,0,
6775,n/a,0,0,
6773,n/a,0,0,
6776,n/a,0,0,
6777,n/a,0,0,
6778,n/a,0,0,
6780,n/a,0,0,
6779,n/a,0,0,
6783,n/a,0,0,
6781,n/a,0,0,
6784,n/a,0,0,
6785,n/a,0,0,
6782,n/a,0,0,
6786,n/a,0,0,
6788,n/a,0,0,
6787,n/a,0,0,
6789,n/a,0,0,
6790,n/a,0,0,
6791,n/a,0,0,
6792,n/a,0,0,
6794,n/a,0,0,
6793,n/a,0,0,
6797,n/a,0,0,
6796,n/a,0,0,
6798,n/a,0,0,
6795,n/a,0,0,
6799,n/a,0,0,
6800,n/a,0,0,
6801,n/a,0,0,
6803,n/a,0,0,
6804,n/a,0,0,
6802,n/a,0,0,
6805,n/a,0,0,
6806,n/a,0,0,
6807,n/a,0,0,
6809,n/a,0,0,
6808,n/a,0,0,
6810,n/a,0,0,
6812,n/a,0,0,
6811,n/a,0,0,
6814,n/a,0,0,
6815,n/a,0,0,
6816,n/a,0,0,
6813,n/a,0,0,
6817,n/a,0,0,
6818,n/a,0,0,
6821,n/a,0,0,
6819,n/a,0,0,
6820,n/a,0,0,
6824,n/a,0,0,
6823,n/a,0,0,
6822,n/a,0,0,
6828,n/a,0,0,
6829,n/a,0,0,
6825,n/a,0,0,
6826,n/a,0,0,
6827,n/a,0,0,
6830,n/a,0,0,
6833,n/a,0,0,
6834,n/a,0,0,
6835,n/a,0,0,
6836,n/a,0,0,
6832,n/a,0,0,
6831,n/a,0,0,
6837,n/a,0,0,
6839,n/a,0,0,
6840,n/a,0,0,
6838,n/a,0,0,
6841,n/a,0,0,
6842,n/a,0,0,
6843,n/a,0,0,
6844,n/a,0,0,
6845,n/a,0,0,
6847,n/a,0,0,
6846,n/a,0,0,
6849,n/a,0,0,
6848,n/a,0,0,
6851,n/a,0,0,
6850,n/a,0,0,
6852,n/a,0,0,
6853,n/a,0,0,
6854,n/a,0,0,
6855,n/a,0,0,
6856,n/a,0,0,
6857,n/a,0,0,
6858,n/a,0,0,
6859,n/a,0,0,
6862,n/a,0,0,
6860,n/a,0,0,
6861,n/a,0,0,
6864,n/a,0,0,
6865,n/a,0,0,
6863,n/a,0,0,
6867,n/a,0,0,
6868,n/a,0,0,
6869,n/a,0,0,
6866,n/a,0,0,
6870,n/a,0,0,
6872,n/a,0,0,
6871,n/a,0,0,
6873,n/a,0,0,
6874,n/a,0,0,
6875,n/a,0,0,
6876,n/a,0,0,
6878,n/a,0,0,
6877,n/a,0,0,
6879,n/a,0,0,
6882,n/a,0,0,
6883,n/a,0,0,
6884,n/a,0,0,
6885,n/a,0,0,
6886,n/a,0,0,
6880,n/a,0,0,
6881,n/a,0,0,
6887,n/a,0,0,
6888,n/a,0,0,
6889,n/a,0,0,
6890,n/a,0,0,
6892,n/a,0,0,
6891,n/a,0,0,
6895,n/a,0,0,
6893,n/a,0,0,
6894,n/a,0,0,
6898,n/a,0,0,
6899,n/a,0,0,
6896,n/a,0,0,
6900,n/a,0,0,
6902,n/a,0,0,
6903,n/a,0,0,
6901,n/a,0,0,
6897,n/a,0,0,
6905,n/a,0,0,
6907,n/a,0,0,
6906,n/a,0,0,
6908,n/a,0,0,
6909,n/a,0,0,
6911,n/a,0,0,
6910,n/a,0,0,
6912,n/a,0,0,
6913,n/a,0,0,
6904,n/a,0,0,
6915,n/a,0,0,
6914,n/a,0,0,
6917,n/a,0,0,
6916,n/a,0,0,
6918,n/a,0,0,
6920,n/a,0,0,
6921,n/a,0,0,
6919,n/a,0,0,
6922,n/a,0,0,
6924,n/a,0,0,
6923,n/a,0,0,
6926,n/a,0,0,
6925,n/a,0,0,
6927,n/a,0,0,
6928,n/a,0,0,
6929,n/a,0,0,
6930,n/a,0,0,
6932,n/a,0,0,
6931,n/a,0,0,
6933,n/a,0,0,
6934,n/a,0,0,
6935,n/a,0,0,
6936,n/a,0,0,
6937,n/a,0,0,
6938,n/a,0,0,
6939,n/a,0,0,
6940,n/a,0,0,
6941,n/a,0,0,
6942,n/a,0,0,
6943,n/a,0,0,
6945,n/a,0,0,
6947,n/a,0,0,
6944,n/a,0,0,
6949,n/a,0,0,
6948,n/a,0,0,
6946,n/a,0,0,
6952,n/a,0,0,
6950,n/a,0,0,
6953,n/a,0,0,
6954,n/a,0,0,
6951,n/a,0,0,
6955,n/a,0,0,
6957,n/a,0,0,
6956,n/a,0,0,
6958,n/a,0,0,
6960,n/a,0,0,
6959,n/a,0,0,
6961,n/a,0,0,
6962,n/a,0,0,
6963,n/a,0,0,
6964,n/a,0,0,
6965,n/a,0,0,
6966,n/a,0,0,
6967,n/a,0,0,
6968,n/a,0,0,
6969,n/a,0,0,
6970,n/a,0,0,
6972,n/a,0,0,
6971,n/a,0,0,
6973,n/a,0,0,
6974,n/a,0,0,
6976,n/a,0,0,
6977,n/a,0,0,
6975,n/a,0,0,
6978,n/a,0,0,
6979,n/a,0,0,
6980,n/a,0,0,
6981,n/a,0,0,
6982,n/a,0,0,
6983,n/a,0,0,
6984,n/a,0,0,
6985,n/a,0,0,
6986,n/a,0,0,
6987,n/a,0,0,
6988,n/a,0,0,
6989,n/a,0,0,
6990,n/a,0,0,
6992,n/a,0,0,
6994,n/a,0,0,
6991,n/a,0,0,
6993,n/a,0,0,
6995,n/a,0,0,
6998,n/a,0,0,
6997,n/a,0,0,
6999,n/a,0,0,
7000,n/a,0,0,
7002,n/a,0,0,
6996,n/a,0,0,
7001,n/a,0,0,
7003,n/a,0,0,
7005,n/a,0,0,
7004,n/a,0,0,
7006,n/a,0,0,
7007,n/a,0,0,
7010,n/a,0,0,
7011,n/a,0,0,
7009,n/a,0,0,
7012,n/a,0,0,
7013,n/a,0,0,
7015,n/a,0,0,
7014,n/a,0,0,
7008,n/a,0,0,
7017,n/a,0,0,
7016,n/a,0,0,
7019,n/a,0,0,
7020,n/a,0,0,
7018,n/a,0,0,
7022,n/a,0,0,
7024,n/a,0,0,
7021,n/a,0,0,
7025,n/a,0,0,
7023,n/a,0,0,
7027,n/a,0,0,
7029,n/a,0,0,
7026,n/a,0,0,
7028,n/a,0,0,
7031,n/a,0,0,
7032,n/a,0,0,
7033,n/a,0,0,
7034,n/a,0,0,
7030,n/a,0,0,
7036,n/a,0,0,
7035,n/a,0,0,
7037,n/a,0,0,
7040,n/a,0,0,
7038,n/a,0,0,
7043,n/a,0,0,
7039,n/a,0,0,
7041,n/a,0,0,
7042,n/a,0,0,
7044,n/a,0,0,
7045,n/a,0,0,
7047,n/a,0,0,
7046,n/a,0,0,
7048,n/a,0,0,
7049,n/a,0,0,
7050,n/a,0,0,
7051,n/a,0,0,
7052,n/a,0,0,
7053,n/a,0,0,
7055,n/a,0,0,
7056,n/a,0,0,
7054,n/a,0,0,
7057,n/a,0,0,
7059,n/a,0,0,
7060,n/a,0,0,
7058,n/a,0,0,
7061,n/a,0,0,
7063,n/a,0,0,
7062,n/a,0,0,
7065,n/a,0,0,
7064,n/a,0,0,
7066,n/a,0,0,
7067,n/a,0,0,
7068,n/a,0,0,
7070,n/a,0,0,
7069,n/a,0,0,
7071,n/a,0,0,
7072,n/a,0,0,
7074,n/a,0,0,
7073,n/a,0,0,
7075,n/a,0,0,
7076,n/a,0,0,
7078,n/a,0,0,
7077,n/a,0,0,
7079,n/a,0,0,
7081,n/a,0,0,
7080,n/a,0,0,
7082,n/a,0,0,
7083,n/a,0,0,
7084,n/a,0,0,
7085,n/a,0,0,
7086,n/a,0,0,
7087,n/a,0,0,
7088,n/a,0,0,
7090,n/a,0,0,
7089,n/a,0,0,
7091,n/a,0,0,
7092,n/a,0,0,
7093,n/a,0,0,
7094,n/a,0,0,
7095,n/a,0,0,
7096,n/a,0,0,
7097,n/a,0,0,
7099,n/a,0,0,
7098,n/a,0,0,
7100,n/a,0,0,
7102,n/a,0,0,
7101,n/a,0,0,
7103,n/a,0,0,
7104,n/a,0,0,
7105,n/a,0,0,
7107,n/a,0,0,
7106,n/a,0,0,
7109,n/a,0,0,
7108,n/a,0,0,
7110,n/a,0,0,
7111,n/a,0,0,
7112,n/a,0,0,
7113,n/a,0,0,
7116,n/a,0,0,
7115,n/a,0,0,
7118,n/a,0,0,
7119,n/a,0,0,
7117,n/a,0,0,
7120,n/a,0,0,
7114,n/a,0,0,
7122,n/a,0,0,
7121,n/a,0,0,
7123,n/a,0,0,
7125,n/a,0,0,
7124,n/a,0,0,
7126,n/a,0,0,
7127,n/a,0,0,
7128,n/a,0,0,
7130,n/a,0,0,
7129,n/a,0,0,
7132,n/a,0,0,
7131,n/a,0,0,
7134,n/a,0,0,
7133,n/a,0,0,
7137,n/a,0,0,
7136,n/a,0,0,
7135,n/a,0,0,
7138,n/a,0,0,
7139,n/a,0,0,
7141,n/a,0,0,
7142,n/a,0,0,
7140,n/a,0,0,
7144,n/a,0,0,
7143,n/a,0,0,
7145,n/a,0,0,
7146,n/a,0,0,
7147,n/a,0,0,
7149,n/a,0,0,
7148,n/a,0,0,
7151,n/a,0,0,
7150,n/a,0,0,
7154,n/a,0,0,
7153,n/a,0,0,
7156,n/a,0,0,
7155,n/a,0,0,
7158,n/a,0,0,
7159,n/a,0,0,
7157,n/a,0,0,
7160,n/a,85.652,-70.4832,True PN
7161,n/a,85.6385,-70.4901,True PN
7164,n/a,84.3727,-70.2759,True PN
7165,n/a,84.2811,-70.3308,True PN
7168,n/a,84.9677,-71.1507,Possible PN
7167,n/a,84.9852,-71.1563,True PN
7166,n/a,84.9614,-71.467,True PN
7169,n/a,85.6096,-70.828,True PN
7171,n/a,85.759,-70.559,True PN
7152,n/a,0,0,
7172,n/a,85.3518,-71.0053,Possible PN
7162,n/a,86.1444,-70.3614,True PN
7170,n/a,86.0944,-70.6787,True PN
7176,n/a,86.3923,-70.718,True PN
7175,RP75,86.6064,-71.3887,True PN
7177,n/a,85.1399,-70.5445,Possible PN
7163,n/a,87.4714,-70.1488,True PN
7179,n/a,84.5435,-70.5461,Possible PN
7180,n/a,84.735,-70.356,True PN
7181,n/a,84.6702,-70.3171,True PN
7174,n/a,84.5193,-70.4906,True PN
7178,n/a,84.8435,-70.5234,Possible PN
7173,n/a,86.4933,-71.3179,True PN
7184,n/a,86.5985,-70.4322,True PN
7183,n/a,85.2406,-70.3106,Possible PN
7188,n/a,85.3647,-70.5355,True PN
7186,n/a,86.756,-70.4786,True PN
7187,n/a,85.1567,-70.4653,True PN
7182,n/a,85.5084,-70.4166,True PN
7185,n/a,87.3355,-70.4693,True PN
7190,n/a,87.3787,-70.1645,Possible PN
7194,n/a,87.1197,-70.1468,True PN
7193,n/a,85.3384,-71.0039,Possible PN
7189,n/a,84.5562,-70.6114,Possible PN
7195,n/a,87.0749,-70.0908,Possible PN
7197,n/a,85.6712,-70.097,True PN
7192,n/a,85.223,-70.7523,True PN
7196,n/a,85.6542,-70.1589,True PN
7201,n/a,84.6595,-70.2238,True PN
7191,n/a,86.8696,-70.3378,True PN
7203,n/a,84.3728,-70.1308,True PN
7202,n/a,84.6513,-70.2063,True PN
7200,n/a,84.8802,-70.1043,True PN
7199,n/a,84.8965,-70.104,Possible PN
7205,n/a,85.8235,-69.9476,True PN
7204,n/a,84.8103,-70.0052,True PN
7198,n/a,85.6572,-70.0769,True PN
7208,n/a,86.7212,-69.8593,True PN
7209,n/a,85.1188,-69.911,True PN
7206,n/a,86.1196,-69.9121,Possible PN
7211,n/a,84.2524,-69.9088,Possible PN
7214,n/a,86.0818,-69.2013,True PN
7212,n/a,84.7713,-69.8461,Possible PN
7207,n/a,87.7498,-69.9735,True PN
7216,n/a,87.4115,-69.1665,True PN
7218,n/a,85.4025,-69.4527,True PN
7217,n/a,86.7682,-69.4591,True PN
7215,n/a,86.5624,-68.8989,Possible PN
7213,n/a,86.5882,-69.5921,True PN
7210,n/a,84.7232,-69.9655,True PN
7220,n/a,86.3125,-69.6437,Possible PN
7223,n/a,84.1715,-69.369,Possible PN
7227,n/a,86.4923,-69.1493,Possible PN
7228,n/a,86.2959,-69.1705,Possible PN
7219,n/a,85.601,-69.8848,True PN
7229,n/a,84.2533,-69.3581,True PN
7225,n/a,86.2509,-69.3053,Possible PN
7221,n/a,84.6097,-69.5477,Possible PN
7222,n/a,84.1468,-69.3746,Possible PN
7224,n/a,85.0862,-69.2169,Possible PN
7231,n/a,84.5808,-68.9771,True PN
7232,n/a,85.3419,-68.1289,True PN
7230,n/a,84.3657,-69.1487,Possible PN
7235,n/a,85.9483,-68.6431,True PN
7226,n/a,85.907,-69.3361,Possible PN
7237,n/a,85.3614,-68.8008,Possible PN
7240,n/a,84.3245,-67.8761,True PN
7234,n/a,85.5642,-68.8155,True PN
7241,n/a,84.01,-67.7546,Possible PN
7236,n/a,86.6059,-67.8341,True PN
7243,n/a,85.1858,-67.3021,True PN
7238,n/a,87.0928,-67.9814,Possible PN
7245,n/a,85.1288,-66.2936,True PN
7246,n/a,83.8769,-67.6294,Possible PN
7244,n/a,84.0867,-67.3021,True PN
7239,n/a,84.2695,-68.2455,Possible PN
7248,n/a,84.2356,-67.5656,Possible PN
7233,n/a,86.2749,-68.1141,True PN
7251,n/a,84.814,-66.8288,True PN
7250,n/a,83.9583,-66.9849,True PN
7253,n/a,86.1319,-67.5309,True PN
7252,n/a,84.9783,-66.5702,True PN
7254,n/a,83.9342,-66.8563,Possible PN
7256,n/a,85.844,-67.1323,True PN
7255,n/a,84.3075,-67.5709,True PN
7257,n/a,84.9907,-67.4326,True PN
7247,n/a,84.1853,-67.5498,Possible PN
7259,n/a,84.2945,-67.2231,Possible PN
7260,n/a,86.2568,-67.5094,True PN
7262,n/a,80.6707,-71.3185,True PN
7258,n/a,84.4404,-67.1981,True PN
7249,RP 346,85.0839,-67.0338,True PN
7264,n/a,81.0654,-70.899,True PN
7266,n/a,81.9326,-71.4322,True PN
7265,n/a,81.2293,-71.5487,True PN
7263,n/a,81.114,-70.3733,True PN
7269,n/a,82.691,-70.8377,True PN
7242,n/a,84.0858,-68.9389,Possible PN
7261,n/a,85.4706,-70.4719,True PN
7272,n/a,82.3863,-70.2942,True PN
7267,n/a,82.2619,-70.3236,True PN
7273,n/a,82.6095,-71.23,True PN
7275,n/a,82.1434,-70.5504,True PN
7274,n/a,83.6257,-70.4763,True PN
7277,n/a,82.3268,-70.3971,True PN
7278,n/a,83.0387,-70.4115,True PN
7279,n/a,82.9915,-70.7795,True PN
7270,n/a,82.8415,-70.6791,True PN
7271,n/a,83.6623,-70.3321,True PN
7282,n/a,83.1788,-70.6449,True PN
7281,n/a,83.2285,-70.6962,True PN
7280,n/a,82.5453,-70.7777,True PN
7268,n/a,82.6388,-70.7438,True PN
7276,n/a,80.7217,-71.0946,True PN
7288,n/a,81.9812,-70.9433,Possible PN
7283,n/a,83.214,-70.6214,True PN
7289,n/a,81.5545,-70.982,True PN
7285,n/a,82.0805,-70.8831,Possible PN
7284,n/a,82.832,-70.9062,Possible PN
7286,n/a,83.1324,-70.85,True PN
7293,n/a,83.7477,-71.1019,True PN
7294,n/a,82.9376,-71.1689,Possible PN
7292,n/a,84.2923,-71.3872,True PN
7297,n/a,83.1236,-71.1839,True PN
7296,n/a,82.9243,-71.2296,Possible PN
7290,n/a,84.0495,-71.2887,True PN
7287,n/a,81.9852,-70.9418,Possible PN
7295,n/a,82.5215,-71.23,True PN
7291,n/a,84.0511,-71.2902,Possible PN
7299,n/a,83.9512,-71.1072,True PN
7301,n/a,83.2865,-71.3009,True PN
7298,n/a,83.3663,-71.1722,True PN
7305,n/a,84.1368,-70.4906,True PN
7300,n/a,81.1429,-71.2277,True PN
7307,n/a,81.6583,-70.4853,True PN
7308,n/a,80.6012,-70.5655,True PN
7304,n/a,80.6102,-70.6186,Possible PN
7309,n/a,81.796,-70.4398,True PN
7311,n/a,83.3672,-71.4141,True PN
7312,n/a,82.0137,-70.711,True PN
7313,n/a,85.351,-71.0085,Possible PN
7302,n/a,81.0042,-70.6795,Possible PN
7306,n/a,84.1595,-70.4182,True PN
7303,n/a,81.6638,-71.0077,True PN
7314,n/a,85.526,-70.5073,True PN
7318,n/a,86.472,-70.9211,True PN
7319,n/a,85.9458,-70.9678,Possible PN
7320,n/a,85.5877,-70.9523,True PN
7310,n/a,83.3734,-71.4142,True PN
7316,n/a,84.9276,-71.1789,Possible PN
7323,n/a,80.8798,-69.0679,True PN
7324,n/a,80.9526,-69.206,True PN
7322,n/a,86.1428,-69.3299,True PN
7326,n/a,81.8992,-69.149,Possible PN
7327,n/a,83.5262,-69.4383,True PN
7330,n/a,81.2364,-69.2587,True PN
7321,n/a,84.8978,-70.7908,True PN
7325,n/a,81.0869,-70.0835,True PN
7328,n/a,83.5886,-68.9736,True PN
7317,n/a,85.4746,-71.0709,True PN
7331,n/a,83.6013,-69.5744,True PN
7329,n/a,83.9901,-69.9713,True PN
7315,Sanduleaks star,86.3305,-71.2683,Symbiotic Star
7334,n/a,81.8839,-69.5386,True PN
7337,n/a,82.9375,-69.7187,True PN
7338,n/a,83.3788,-69.137,True PN
7339,n/a,83.7929,-69.6608,True PN
7340,n/a,80.468,-69.7217,True PN
7341,n/a,82.3194,-69.6217,True PN
7332,n/a,81.1524,-69.0975,True PN
7333,n/a,81.5397,-69.0163,True PN
7342,n/a,82.8971,-69.3962,True PN
7335,n/a,82.2866,-69.7578,True PN
7346,n/a,82.0059,-70.2255,True PN
7336,n/a,82.3986,-69.7681,True PN
7343,n/a,83.8075,-70.022,True PN
7349,n/a,81.2071,-70.1764,True PN
7350,n/a,81.6095,-70.1348,True PN
7344,n/a,83.0218,-69.9576,True PN
7345,n/a,82.6795,-70.2543,True PN
7347,n/a,81.5468,-70.2682,True PN
7352,n/a,82.4453,-70.1264,True PN
7348,n/a,80.8401,-70.2169,True PN
7356,n/a,83.8577,-69.9888,True PN
7357,n/a,82.3108,-69.9749,True PN
7354,n/a,80.6622,-70.0722,True PN
7355,n/a,81.8383,-70.0433,True PN
7358,n/a,81.8352,-70.0067,Possible PN
7353,n/a,84.1503,-70.118,Possible PN
7362,n/a,80.8865,-69.9754,Possible PN
7361,n/a,82.7376,-69.8164,True PN
7364,n/a,80.5789,-69.8294,True PN
7365,n/a,80.55,-69.8328,Possible PN
7360,n/a,82.873,-69.8452,True PN
7366,n/a,80.7987,-69.8246,True PN
7351,n/a,81.6082,-70.1317,True PN
7363,n/a,80.5885,-70.0039,True PN
7359,n/a,82.1838,-69.9062,True PN
7371,n/a,82.2703,-69.7829,True PN
7373,n/a,82.3076,-69.7411,Possible PN
7374,n/a,82.9465,-69.7616,True PN
7375,n/a,80.553,-69.7249,True PN
7368,n/a,81.2675,-69.8094,True PN
7369,n/a,82.0388,-69.8423,True PN
7367,n/a,81.3106,-69.8305,True PN
7377,n/a,80.6831,-69.6412,True PN
7379,n/a,82.5363,-69.5801,True PN
7380,n/a,83.1655,-69.5137,Possible PN
7372,n/a,82.3933,-69.7585,True PN
7376,n/a,80.4625,-69.7262,Possible PN
7382,n/a,81.078,-69.4685,Possible PN
7384,n/a,83.1472,-69.4285,True PN
7370,n/a,82.1282,-69.804,True PN
7378,n/a,81.5668,-69.6333,True PN
7387,n/a,81.0772,-69.3037,True PN
7388,n/a,80.4708,-69.1788,True PN
7389,n/a,81.1605,-69.07,Possible PN
7390,n/a,81.1368,-69.0017,Possible PN
7391,n/a,82.5547,-69.0139,True PN
7381,n/a,83.1634,-69.5314,Possible PN
7386,n/a,80.9704,-69.386,True PN
7394,n/a,81.0565,-69.7902,True PN
7395,n/a,80.7794,-69.6679,True PN
7393,n/a,83.9868,-69.0126,Possible PN
7385,n/a,81.0413,-69.3299,Possible PN
7392,n/a,81.0422,-69.6366,True PN
7397,n/a,83.4458,-68.6123,True PN
7396,n/a,81.3591,-68.9316,True PN
7399,n/a,80.6469,-68.407,True PN
7398,n/a,83.484,-67.8856,True PN
7401,MGPN LMC 62,83.6522,-68.3078,True PN
7404,n/a,81.4225,-68.7964,True PN
7403,n/a,80.4927,-68.9829,True PN
7405,n/a,83.7,-68.8098,True PN
7400,n/a,82.4642,-68.8349,True PN
7402,n/a,82.8932,-68.8794,True PN
7408,n/a,81.6547,-68.6762,True PN
7383,n/a,82.0747,-69.4714,Possible PN
7409,n/a,80.7199,-68.6348,True PN
7410,n/a,82.8065,-68.4617,Possible PN
7406,RP 916,82.7479,-68.5948,Symbiotic Star candidate
7407,n/a,82.6833,-68.6482,True PN
7414,n/a,81.6997,-67.8433,True PN
7416,n/a,80.6623,-67.9191,True PN
7417,n/a,80.5773,-68.0442,True PN
7418,n/a,83.2186,-70.3264,True PN
7413,n/a,81.8682,-68.3479,Possible PN
7420,n/a,84.8187,-68.591,True PN
7421,n/a,84.3553,-69.8,True PN
7411,n/a,83.1616,-68.4254,Possible PN
7423,n/a,84.3377,-70.069,True PN
7415,n/a,83.2175,-67.6858,Possible PN
7422,n/a,86.5288,-70.0826,True PN
7426,n/a,82.1715,-67.5609,True PN
7419,n/a,82.5949,-70.9801,True PN
7428,n/a,82.3468,-67.2228,True PN
7424,n/a,84.8488,-67.2005,Possible PN
7427,n/a,82.3153,-67.5463,True PN
7425,n/a,85.527,-66.9529,True PN
7412,n/a,81.0023,-68.4587,True PN
7431,n/a,83.157,-67.142,True PN
7434,n/a,82.9577,-67.3521,Possible PN
7435,n/a,82.9505,-67.3523,True PN
7433,n/a,82.9683,-67.3508,Possible PN
7429,n/a,81.2593,-67.399,True PN
7439,n/a,82.0517,-67.1597,True PN
7430,n/a,82.286,-66.7156,True PN
7436,n/a,82.9295,-67.359,True PN
7432,n/a,83.8032,-67.6328,True PN
7442,n/a,81.6204,-66.9393,True PN
7441,n/a,82.1957,-66.9112,True PN
7437,n/a,82.9321,-67.3581,Possible PN
7443,n/a,83.2864,-66.8017,True PN
7446,n/a,82.408,-66.7047,True PN
7440,n/a,81.0889,-67.0879,True PN
7444,n/a,82.4417,-66.6918,True PN
7445,n/a,82.4123,-66.7048,True PN
7438,n/a,82.7306,-67.335,Possible PN
7449,n/a,81.0185,-66.5842,True PN
7451,n/a,78.3639,-70.5596,True PN
7448,n/a,80.633,-66.7727,Possible PN
7450,n/a,77.4051,-70.8189,True PN
7447,n/a,80.5749,-66.7308,True PN
7453,n/a,78.5612,-70.8421,True PN
7456,n/a,78.5508,-70.9259,True PN
7454,n/a,77.7953,-71.174,True PN
7452,n/a,80.039,-70.4273,True PN
7459,n/a,79.8805,-70.731,True PN
7460,n/a,79.45,-70.6885,Possible PN
7461,n/a,79.444,-70.6888,True PN
7458,n/a,80.388,-70.7634,True PN
7463,n/a,76.5935,-70.6987,True PN
7464,n/a,77.7493,-70.6294,True PN
7457,n/a,76.8561,-70.8126,Possible PN
7467,n/a,80.0416,-70.5399,True PN
7466,n/a,79.8181,-70.5438,True PN
7468,n/a,79.752,-70.4623,True PN
7455,n/a,79.7555,-71.2599,True PN
7465,n/a,78.5204,-70.631,True PN
7471,n/a,77.8491,-70.0324,True PN
7470,n/a,76.96,-70.2849,True PN
7462,n/a,77.5258,-70.7264,True PN
7475,n/a,80.219,-70.1597,True PN
7477,n/a,77.936,-68.9992,True PN
7472,n/a,79.2603,-69.1212,True PN
7476,n/a,77.9505,-69.3953,True PN
7479,RP 1220,78.269,-69.224,True PN
7480,n/a,78.7863,-69.3503,True PN
7481,n/a,78.8535,-69.4786,True PN
7482,n/a,78.9778,-69.5099,True PN
7473,n/a,79.978,-69.5179,True PN
7483,n/a,79.253,-69.3248,True PN
7485,n/a,79.6908,-69.1699,True PN
7486,n/a,79.7321,-69.5506,True PN
7484,n/a,79.3497,-69.6537,True PN
7474,n/a,80.0403,-69.8941,True PN
7488,n/a,79.8128,-69.5813,True PN
7478,n/a,77.9807,-69.1258,True PN
7490,n/a,80.0043,-69.4325,True PN
7492,n/a,80.2818,-69.7411,True PN
7493,n/a,80.3231,-69.7169,True PN
7469,n/a,79.6024,-70.3618,True PN
7495,n/a,77.7519,-70.0847,True PN
7491,n/a,80.2339,-70.087,Possible PN
7494,n/a,78.2906,-69.5217,True PN
7487,n/a,79.7793,-69.6983,True PN
7489,n/a,79.8924,-69.7497,True PN
7500,n/a,80.309,-70.1294,True PN
7496,n/a,79.1612,-70.2365,True PN
7501,n/a,79.5994,-70.0258,True PN
7497,n/a,78.5088,-70.259,Possible PN
7505,n/a,76.9348,-69.5574,True PN
7504,n/a,78.2112,-69.6979,Possible PN
7499,n/a,80.3271,-70.165,Possible PN
7498,n/a,77.4413,-70.2095,Possible PN
7508,n/a,77.363,-69.3976,Possible PN
7507,n/a,77.9421,-69.5111,True PN
7509,n/a,77.115,-69.424,Possible PN
7503,n/a,80.0734,-69.9021,True PN
7506,n/a,78.7575,-69.5387,True PN
7513,n/a,77.2868,-69.2126,True PN
7512,n/a,78.1249,-69.234,True PN
7514,n/a,77.0288,-69.1486,True PN
7516,n/a,77.9368,-69.0889,True PN
7510,n/a,77.1983,-69.3701,True PN
7515,n/a,77.4529,-69.0744,True PN
7511,n/a,77.3155,-69.3622,True PN
7502,n/a,77.6168,-69.9238,True PN
7521,n/a,79.2277,-69.3126,True PN
7522,n/a,79.7312,-69.5998,True PN
7523,n/a,78.3806,-69.507,True PN
7525,n/a,80.2483,-69.7975,True PN
7520,n/a,78.9144,-69.2256,True PN
7526,n/a,80.219,-69.8339,True PN
7527,n/a,80.3098,-69.6058,True PN
7518,n/a,77.169,-68.9729,True PN
7528,n/a,80.2055,-69.5703,True PN
7530,n/a,79.5628,-69.2726,Possible PN
7519,n/a,77.2199,-69.003,True PN
7524,n/a,80.2531,-69.8184,True PN
7532,n/a,79.2606,-69.3846,Possible PN
7533,n/a,79.046,-69.3435,True PN
7535,n/a,78.705,-69.319,True PN
7531,n/a,79.2692,-69.0142,True PN
7537,n/a,77.0147,-68.6712,True PN
7517,n/a,78.1385,-69.0813,True PN
7529,n/a,79.9918,-69.7731,True PN
7534,n/a,79.2886,-69.5931,Possible PN
7541,n/a,77.6653,-68.6011,True PN
7538,SMP LMC 31,77.334,-67.7901,Possible PN
7542,RP 1401,77.762,-67.7997,True PN
7539,n/a,77.5395,-68.4983,True PN
7545,n/a,79.8738,-68.8522,True PN
7546,n/a,80.3493,-68.5929,True PN
7540,n/a,77.5715,-68.8063,True PN
7544,n/a,78.945,-68.7066,True PN
7536,n/a,76.9905,-68.8628,True PN
7547,n/a,80.4289,-68.6569,True PN
7551,n/a,77.6677,-68.1732,True PN
7552,n/a,77.9475,-68.2693,True PN
7543,n/a,77.9256,-68.5833,True PN
