idPNMain,PNG,Name,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,LABEL
23454,035.9-02.9,Pa 50,07:31.4,1:18:22,286.88083,1.30611, Likely PN
23455,037.7-02.4,Pa 51,08:52.3,3:13:08,287.21792,3.21889, Likely PN
23456,037.8-02.5,Pa 52,09:34.9,3:10:04,287.39542,3.16778, Likely PN
23457,063.2+02.3,Pa 53,41:48.7,27:52:02,295.45292,27.86722, Likely PN
23458,049.6-07.7,Pa 54,50:24.4,11:02:39,297.60167,11.04417, Likely PN
23459,086.4+04.0,Pa 55,39:22.0,48:13:57,309.84167,48.2325, Likely PN
23460,090.8+00.9,Pa 56,11:20.9,49:37:42,317.83708,49.62833, Likely PN
23461,101.8+04.3,Pa 57,51:01.6,59:35:26,327.75667,59.59056, Possible PN
23463,125.7-01.4,Pa 59,14:39.0,61:19:44,18.6625,61.32889, True PN
23464,316.9+03.7,Pa 61,34:34.1,-56:18:33,218.64208,-56.30917, True PN
23466,319.1+02.1,PHR1454-5648,54:09.3,-56:48:16.9,223.53888,-56.80469, Likely PN
23468,320.8+01.6,Pa 65,06:32.8,-56:26:05,226.63654,-56.43472, True PN
23469,321.8+01.8,Pa 66,12:11.7,-55:44:57,228.04875,-55.74917, True PN
23470,321.9+01.4,Pa 67,14:07.2,-56:05:06,228.53,-56.085, True PN
23471,323.8+01.1,Pa 68,26:35.4,-55:19:13,231.6475,-55.32028, True PN
23472,350.5-01.4,Pa 74,26:56.7,-37:38:59,261.73625,-37.64972, Likely PN
23473,350.7-01.3,Pa 75,27:22.1,-37:27:15,261.84208,-37.45417, Likely PN
23474,350.6-01.6,Pa 76,28:22.0,-37:42:51,262.09167,-37.71417, Possible PN
23475,351.3-03.3,Pa 77,37:11.0,-38:03:19,264.29583,-38.05528, Possible PN
23476,010.7+06.0,Pa 79,47:10.8,-16:39:51.4,266.795,-16.66428, True PN
23477,014.4+06.9,Pa 81,51:54.4,-12:58:16,267.97667,-12.97111, Possible PN
23478,010.6+03.0,Pa 83,57:52.1,-18:14:54,269.46708,-18.24833, True PN
23479,012.4+03.9,Pa 84,58:20.2,-16:12:21.8,269.58396,-16.20606, True PN
23480,010.1+01.9,Pa 85,00:52.2,-19:13:46,270.2175,-19.22944, Possible PN
23481,012.2+02.9,Pa 86,01:25.2,-16:52:30,270.355,-16.875, Possible PN
23482,016.3+04.7,Pa 87,03:29.6,-12:25:05,270.87333,-12.41806, Possible PN
23483,013.6+02.8a,Pa 88,04:35.3,-15:42:10,271.14708,-15.70278, Likely PN
23484,015.3+03.7,Pa 89,04:53.1,-13:49:28.6,271.22129,-13.82461, Likely PN
23485,010.6+00.8,Pa 90,05:49.8,-19:18:40,271.4575,-19.31111, Possible PN
23486,016.4+02.2,Pa 94,12:39.4,-13:34:50,273.16417,-13.58056, Possible PN
23487,015.3+01.5,Pa 95,12:50.1,-14:49:16,273.20875,-14.82111, Likely PN
23488,015.7+01.3,Pa 96,14:22.5,-14:37:37,273.59375,-14.62694, Possible PN
23489,024.0+05.7,Pa 97,14:33.8,-05:10:16,273.64083,-5.17111, Possible PN
23490,011.0-01.3,Pa 98,15:06.9,-19:59:30.5,273.77875,-19.99181, Possible PN
23491,015.5+00.9,Pa 99,15:22.9,-14:56:43,273.84542,-14.94528, Possible PN
23611,301.8+25.6,qparker-3,46:25.2,-37:12:49,266.605,-37.21361, Likely PN
23626,013.9+00.6,GPSR 013.917+0.650 ,13:19.8,-16:32:45.85,273.33262,-16.54607, Possible PN
23631,011.4-01.0,,14:27.1,-19:31:26.76,273.613,-19.5241, Possible PN
23633,013.3-00.7,,17:23.0,-17:42:31.32,274.346,-17.7087, Possible PN
23643,016.4+01.0,,16:59.8,-14:10:07.68,274.249,-14.1688, Possible PN
23651,017.8+00.9,FBP4,19:47.1,-12:57:01.23,274.94643,-12.95034, True PN
23671,025.0-00.6,,39:21.6,-07:18:55.12,279.84,-7.31531, Possible PN
23674,026.1+00.5,,36:55.7,-05:45:00.86,279.232,-5.75024, Possible PN
23685,034.1-00.1,,54:20.6,01:44.4,283.586,1.02899, Possible PN
23701,041.3+00.5,FBP8,04:57.4,44:15.2,286.239,7.73755, True PN
23715,046.9+00.2,,16:29.0,35:51.0,289.121,12.5975, Possible PN
23728,051.6+00.9,FBP10,23:07.2,59:22.9,290.78,16.9897, Likely PN
23884,017.7-00.2,,24:03.4,-13:36:50.4,276.014,-13.614, Likely PN
23885,020.5+00.4,,26:47.3,-10:48:29.2,276.697,-10.80811, Possible PN
23886,018.5-00.7,,27:31.9,-13:05:44.9,276.883,-13.09581, Possible PN
23887,025.8+01.1,,34:16.6,-05:45:50.2,278.569,-5.76394, Possible PN
23889,033.1+01.0,,48:07.0,40:02.6,282.029,0.66739, Possible PN
23890,036.5+00.2,,57:18.5,18:06.2,284.327,3.30172, Possible PN
23892,040.3-01.0,,08:36.7,07:16.3,287.153,6.12119, Possible PN
23893,047.9+00.2,,18:40.3,27:41.0,289.668,13.46139, Possible PN
23894,052.1-00.3,,28:56.6,51:18.4,292.236,16.85511, Possible PN
23895,010.5-00.8,,12:14.9,-20:11:24.7,273.062,-20.19019, Possible PN
23898,011.3-00.3,,11:52.3,-19:18:30.2,272.968,-19.30839, Possible PN
23901,012.1-00.3,,13:23.8,-18:33:50.0,273.349,-18.56389, Possible PN
23902,012.3-00.1,FBP2,13:12.2,-18:20:07.31,273.30064,-18.33536, True PN
23903,012.3+00.7,,09:41.6,-17:49:06.68,272.4234,-17.81852, Possible PN
23904,012.6+00.5,,11:01.1,-17:44:35.47,272.75459,-17.74319, Possible PN
23906,013.6-00.6,,17:21.8,-17:23:38.0,274.341,-17.39389, Possible PN
23907,014.5+00.0,,16:59.8,-16:14:49.6,274.249,-16.24711, Possible PN
23908,014.7-00.2,,18:17.0,-16:14:29.4,274.571,-16.2415, Possible PN
23909,014.7-00.3,,18:38.6,-16:15:22.3,274.661,-16.25619, Possible PN
23910,014.8+00.4,FBP3,15:53.2,-15:45:53.56,273.97168,-15.76488, True PN
23911,015.1-00.0,,18:34.3,-15:46:05.5,274.643,-15.76819, Possible PN
23912,015.5+00.3,,17:42.0,-15:16:03.7,274.425,-15.26769, Possible PN
23913,015.5+00.3a,,17:33.1,-15:11:55.7,274.388,-15.19881, Possible PN
23914,016.4+00.1,,20:22.8,-14:31:38.3,275.095,-14.52731, Possible PN
23915,017.0-00.1,,22:29.8,-14:12:59.4,275.624,-14.2165, Possible PN
23917,017.4+00.1,,22:13.4,-13:41:25.4,275.556,-13.69039, Possible PN
23918,017.8+00.2,,22:40.6,-13:16:39.4,275.669,-13.27761, Possible PN
23919,018.2-00.5,,26:11.2,-13:18:12.55,276.54649,-13.30349, Possible PN
23921,018.7+00.0,,25:04.1,-12:37:45.1,276.267,-12.62919, Possible PN
23923,019.4-00.0,,26:34.3,-11:58:00.8,276.643,-11.96689, Possible PN
23927,019.9-00.6,,29:47.9,-11:51:33.05,277.44938,-11.85918, Possible PN
23930,021.6-00.7,,33:22.3,-10:20:14.3,278.343,-10.33731, Possible PN
23931,021.9-00.8,,34:29.0,-10:07:38.3,278.621,-10.12731, Possible PN
23932,022.5-00.1,,32:42.7,-09:16:48.7,278.178,-9.28019, Possible PN
23933,022.6+00.2,,31:28.6,-08:59:47.9,277.869,-8.99664, Possible PN
23934,023.5-00.5,,36:00.1,-8:37:26.22,279.0005,-8.62395, Possible PN
23936,024.7-01.0,FBP6,40:06.7,-07:41:59.8,280.028,-7.69994, True PN
23939,026.7+00.1,,39:35.5,-05:28:14.6,279.898,-5.47072, Possible PN
23940,027.4-00.2,FBP7,42:15.8,-05:00:45.0,280.566,-5.0125, True PN
23941,030.0-00.2,,47:04.8,-02:43:31.2,281.77,-2.72533, Possible PN
23944,031.2-00.1,,48:56.6,-01:36:42.9,282.236,-1.61192, Possible PN
23945,031.3-00.7,GPSR 031.374-0.752,51:16.1,-01:43:50.0,282.817,-1.73056, Possible PN
23946,033.3+00.4,,50:45.9,33:31.6,282.69144,0.55878, Possible PN
23951,036.0-00.2,,57:58.3,+02:37:25.2,284.493,2.62367, Possible PN
23953,037.9-00.2,,01:30.2,+04:17:49.9,285.376,4.29719, Possible PN
23954,040.2-00.2,,05:50.9,+06:23:32.1,286.462,6.39225, Possible PN
23958,050.8+00.0,,24:51.8,+15:57:28.4,291.216,15.95789, Possible PN
23961,063.0+00.5,FBP11,48:23.3,+26:49:26.8,297.097,26.82411, True PN
24024,007.6+00.1,GPSR 007.623+0.183,02:04.7,-22:16:22.23,270.51974,-22.27284, Likely PN
24025,007.1-00.8,GPSR 007.115-0.815,04:45.6,-23:12:23.96,271.18993,-23.20666, Possible PN
24026,006.9-01.3,GPSR 006.941-1.376,06:31.3,-23:37:55.42,271.63052,-23.63206, Likely PN
24027,007.8-01.3,GPSR 007.836-1.344,08:17.7,-22:50:05.77,272.07375,-22.83494, Likely PN
24028,012.3+01.1,GPSR 012.324+1.148,08:17.5,-17:42:04.93,272.07307,-17.70137, Possible PN
24029,012.5-01.1,GPSR 012.585-1.151,17:18.4,-18:34:33.03,274.32653,-18.57584, Possible PN
24030,039.5+01.5,GPSR 039.590+1.542,58:06.2,37:37.6,284.52604,6.62713, Possible PN
24032,334.2-00.9,,28:03.5,-50:10:0.39,247.01448,-50.16678, Likely PN
24033,333.6-00.9,,25:39.6,-50:34:57.46,246.41505,-50.58263, Possible PN
24034,333.1-00.9,Kan 5,23:34.6,-50:56:56.7,245.89417,-50.94908, Possible PN
24035,003.2-01.7,,00:00.9,-27:00:12.0,270.00375,-27.00333, Possible PN
24040,050.0+00.5,FBP9,21:27.8,22:54.2,290.36566,15.38172, Possible PN
24043,011.1-00.0,FBP1,10:25.1,-19:17:47.47,272.60464,-19.29652, Possible PN
24130,032.4+00.2a,FBP 71,49:52.5,-00:18:57.06,282.46893,-0.31585, Possible PN
27337,BOJ286,,20:00.1,08:30.9,290.00031,11.14191, Possible PN
31182,BOJnvss10,,58:55.7,-35:14:52.1,119.73215,-35.2478, Likely PN
31188,177.5+03.1,IPHASX J055226.2+323724,52:26.2,+32:37:24.8,88.10913,32.62356, True PN
31513,000.0-00.0,SSTGC 588220,46:03.0,-28:52:45.0,266.51246,-28.87917, Likely PN
31737,070.8+03.0a,Ch 1,57:14.7,+34:47:11,299.31142,34.78639, True PN
31751,336.0-01.9,DeGaPe 14,40:22.1,-49:32:55.3,250.09196,-49.54869, True PN
31759,334.2-01.0,DeGaPe 22,29:08.2,-50:13:15.1,247.28404,-50.22086, Likely PN
31764,290.9-00.6,DeGaPe 27,09:25.8,-61:04:09.30,167.3575,-61.06925, Likely PN
31765,018.2+01.6,DeGaPe 28,18:20.0,-12:14:48.20,274.58333,-12.24672, Possible PN
31771,121.7+11.4,Hu 2,33:57.4,+74:18:40.00,8.48917,74.31111, Likely PN
31775,020.2-01.9,Kan 4,34:54.0,-12:11:23.90,278.725,-12.18997, Likely PN
31779,068.3+02.6,Ou 7,52:45.4,+32:25:36.00,298.18925,32.42667, True PN
31786,066.2+01.9,Pre 7,50:33.6,+30:15:21.7,297.63983,30.25603, True PN
31787,134.3-43.2,Pre 8,26:36.0,+18:51:19.80,21.65,18.8555, True PN
31790,352.3+01.9,Pre 12,18:21.0,-34:16:34.80,259.5875,-34.27633, Possible PN
31791,338.9-17.5,Pre 13,17:30.9,-55:28:41.40,274.37888,-55.47817, True PN
31793,355.2-02.2,Pre 17,42:53.9,-34:09:01.80,265.72467,-34.1505, True PN
31796,287.5+00.1,Pre 20,47:52.0,-58:56:20.60,161.96667,-58.93906, Likely PN
31797,027.6+10.5,Pre 21,04:19.6,+00:08:04.20,271.08167,0.1345, True PN
31798,303.7-01.9,Pre 22,58:50.6,-64:48:34.40,194.71083,-64.80956, True PN
31810,355.6-02.9,SP J1746-3413,46:48.1,-34:13:42.3,266.70025,-34.22842, True PN
31811,001.7-02.1,CTIOJ175812.20-283436.9,58:12.2,-28:34:36.9,269.55083,-28.57692, True PN
31812,004.4-03.1a,CTIOJ180755.67-264114.1,07:55.7,-26:41:14.1,271.98196,-26.68725, True PN
31813,357.9+02.9,CTIOJ172923.07-290500.9,29:23.1,-29:05:00.9,262.34613,-29.08358, True PN
31814,000.4+03.3,CTIO J173348.40-264623.4,33:48.4,-26:46:23.4,263.45167,-26.77317, True PN
31815,000.3+02.7,CTIOJ173557.97-271214.2,35:58.0,-27:12:14.2,263.99154,-27.20394, Likely PN
31816,355.9-02.4,CTIOJ174547.44-333932.4,45:48.2,-33:39:50.5,266.45075,-33.66403, Possible PN
31817,356.5-02.6,CTIOJ174756.67-331444.4,47:56.7,-33:14:44.4,266.98613,-33.24567, Possible PN
31819,359.4-02.0,CTIOJ175234.11-302619.6 ,52:34.1,-30:26:19.6,268.14212,-30.43878, Likely PN
31820,356.8-03.6a,CTIOJ175238.99-333047.,52:39.0,-33:30:47.2,268.16246,-33.51311, Possible PN
31821,000.3-01.7,CTIOJ175310.09-293108.6,53:10.1,-29:31:08.6,268.29204,-29.51906, Possible PN
31822,356.4-04.0,CTIOJ175323.14-340653.7,53:23.1,-34:06:53.7,268.34642,-34.11492, Possible PN
31823,355.9-04.4a,CTIOJ175401.23-343958.7,54:01.2,-34:39:58.7,268.50512,-34.66631, True PN
31841,355.5-01.3,SP 1739-3325,39:49.9,-33:25:24.4,264.95812,-33.42344, Possible PN
31857,355.2-03.1,SP J1746-3436,46:48.2,-34:36:03.0,266.70096,-34.60083, Possible PN
31862,357.7-02.3,SP 1749-3208,49:38.6,-32:08:01.5,267.41063,-32.13375, Possible PN
31864,356.1-03.4,CTIOJ175006.71-340258.6,50:06.7,-34:02:58.6,267.52796,-34.04961, Possible PN
31867,001.3-01.3,SP 1754-2827,54:18.0,-28:27:24.3,268.57492,-28.45675, Likely PN
31868,356.2-04.5,CTIOJ175452.18-342852.1,54:52.2,-34:28:52.1,268.71742,-34.48114, Possible PN
31874,359.4-03.2,SP 1757-3103,57:06.5,-31:03:24.5,269.27717,-31.05681, True PN
31876,359.4-03.2a,CTIOJ175709.24-310503.8,57:09.2,-31:05:03.8,269.2885,-31.08439, Possible PN
31877,357.7-04.4,CTIOJ175811.57-330701.0,58:11.6,-33:07:01.0,269.54821,-33.11694, Possible PN
31888,001.5-03.5,CTIOJ180308.22-292038.0 ,03:08.2,-29:20:38.0,270.78425,-29.34389, Possible PN
31889,004.0-02.1,SP 1803-2629,03:11.8,-26:29:27.0,270.79929,-26.49083, Likely PN
31891,359.4-04.7,CTIOJ180325.70-314839.4,03:25.7,-31:48:39.4,270.85708,-31.81094, Possible PN
31893,004.0-02.6a,SP J1805-2648,05:07.7,-26:48:38.0,271.282,-26.81056, True PN
31899,004.2-04.0,CTIOJ181057.79-271822.5,10:57.8,-27:18:22.5,272.74079,-27.30625, Likely PN
31912,000.3+00.2,G0.399+0.208,45:45.5,-28:29:14.04,266.43954,-28.48723, Likely PN
31913,166.6-14.7,Kn 132,14:21.2,23:30.8,63.5883,30.3919, True PN
31914,157.3+10.3,Hu 4,28:21.0,31:19.9,82.0875,53.5222, Likely PN
31915,205.0+04.4,CaVa 1,52:52.6,04:22.7,103.21913,9.07297, True PN
31916,259.6+13.2,Pa 163,24:55.2,-31:45:02.88,141.23,-31.7508, Likely PN
31917,072.0-24.6,Pa 165,38:52.8,40:14.9,324.72,18.6708, Likely PN
31918,105.4-14.0,Kn 130,13:05.3,26:17.9,348.272,45.4383, Likely PN
31919,173.7-09.2,,54:33.7,49:28.9,73.6404,28.8247, Likely PN
31920,286.4-30.9,Kn 135,36:31.1,-75:07:04.08,84.1296,-75.1178, Likely PN
31921,226.4-15.1,PrKn 1,20:02.5,-18:37:32.16,95.0104,-18.6256, Likely PN
31923,359.6+05.0,Kn 136,25:22.1,-26:29:25.8,261.34208,-26.4905, Possible PN
31925,002.5+03.2,Kn 129,39:16.9,-25:04:40.7,264.82021,-25.07797, Possible PN
31928,061.5-02.6,Pa 164,57:23.3,52:48.4,299.347,23.8801, Likely PN
31929,084.3+03.1,Ra 67,36:07.2,01:52.2,309.03,46.03117, True PN
31930,102.5+02.6,Pa 166,03:06.0,39:11.9,330.775,58.6533, Possible PN
31931,290.8+00.5,Pre 43,12:27.3,-59:58:38.0,168.11396,-59.97722, True PN
31959,254.5+00.4,DeGaPe 53,21:24.0,-36:00:14.0,125.35,-36.00389, Possible PN
31967,260.9-08.5,Dr 1,59:49.1,-46:10:47.35,119.95467,-46.17982, Likely PN
31968,248.0-05.3,Dr 2,40:55.0,-33:33:22.84,115.22917,-33.55634, Likely PN
31969,248.4+02.1,Dr 3,11:58.3,-29:56:41.39,122.99308,-29.94483, True PN
31970,103.9+05.5,Dr 5,57:35.5,+61:51:28.95,329.398,61.85804, True PN
31971,318.9+00.8,Dr 6,57:10.3,-58:03:36.55,224.293,-58.06015, True PN
31972,321.3+00.4,Dr 7,13:54.0,-57:11:51.23,228.475,-57.19756, True PN
31977,213.3+11.4,Hu 5,33:04.5,+04:52:02.7,113.26858,4.86742, Likely PN
31987,285.6+05.2,LDu 44,52:06.8,-53:31:26.7,163.0285,-53.52408, Possible PN
32004,272.9-01.6,Mo 22,16:58.5,-51:35:38.2,139.24375,-51.59394, True PN
32010,296.2-01.9,PaMo 1,49:43.7,-63:58:50.80,177.43208,-63.98078, Likely PN
32012,318.5-02.3,Pre 37,06:18.6,-61:04:22.0,226.5775,-61.07278, True PN
32016,298.5-01.7,Pre 41,10:53.0,-64:17:25.0,182.72083,-64.29028, Possible PN
32017,346.8+02.2,Pre 42,01:03.7,-38:30:39.70,255.2655,-38.51103, True PN
32018,290.2+02.0,Pre 44,12:42.9,-58:21:04.0,168.17875,-58.35111, True PN
32020,348.2+03.1,Pre 46,01:18.2,-36:52:22.3,255.32575,-36.87286, True PN
32022,023.1-02.5,Pre 48,42:46.8,-09:50:48.0,280.69479,-9.84667, True PN
32024,252.5-01.6,Pre 50,07:15.8,-35:26:39.0,121.81583,-35.44417, True PN
32028,295.6+02.0,Pre 54,52:27.0,-59:59:56.5,178.11254,-59.99903, Likely PN
32031,349.0+04.2,Pre 57,59:36.9,-35:30:21.14,254.90379,-35.50587, True PN
32032,011.2+02.9,Pre 58,59:19.7,-17:47:14.9,269.83196,-17.78747, True PN
32033,297.4+03.6,Pre 59,09:10.2,-58:46:00.61,182.29267,-58.76684, True PN
32036,283.1-01.2,Pre 62,13:18.6,-57:58:16.19,153.32767,-57.97116, Likely PN
32039,325.8-02.4,PreDr 1,53:38.0,-57:02:08.3,238.40817,-57.03564, True PN
32042,349.3-00.6,PreMo 2,20:36.4,-38:12:49.79,260.15163,-38.21383, True PN
32043,298.7-01.6,PrePa 1,12:31.8,-64:12:52.0,183.1325,-64.21444, Likely PN
32050,102.2+01.5,Rai 1,06:08.1,+57:38:22.9,331.53354,57.63969, True PN
32051,089.1+03.8,Rai 2,50:45.8,+50:12:07.0,312.69096,50.20194, True PN
32052,323.4-01.4,Ro 2,35:25.5,-57:40:34.66,233.85638,-57.67629, Likely PN
32063,293.0-01.4,St 16,24:07.4,-62:39:29.16,171.031,-62.6581, Likely PN
32066,347.3+02.6,St 19,00:48.1,-37:52:46.16,255.20033,-37.87949, True PN
32068,286.4-00.4,St 21,37:20.6,-58:59:43.04,159.336,-58.99529, True PN
32069,155.5+05.1,SuFe 1,53:54.0,+51:57:45.6,73.47504,51.96267, Likely PN
32070,311.6+01.5,Tan 5,02:15.8,-60:07:34.06,210.56567,-60.12613, Likely PN
32131,284.6-01.3,DeGaPe Objet 3,22:26.6,-58:47:02.10,155.61083,-58.78392, True PN
32151,343.2+02.7,DeGaPe 46,47:05.6,-40:58:59.40,251.77333,-40.98317, True PN
32154,010.8-01.7,DeGaPe 49,15:50.9,-20:23:26.6,273.96225,-20.39072, True PN
32155,017.4-02.6,DeGaPe 51,32:07.8,-14:58:42.9,278.03254,-14.97858, True PN
32158,002.8-00.2,LDu 36,53:06.2,-26:34:07.50,268.27563,-26.56875, Likely PN
32174,009.4-03.6,Pre 35,20:14.3,-22:30:14.10,275.05958,-22.50392, Likely PN
32192,027.3-01.1,Tan 1,45:28.1,-05:31:02.31,281.36708,-5.51731, True PN
32193,014.0-02.5,Tan 2,25:17.1,-17:56:28.4,276.32125,-17.94122, True PN
32194,329.9-00.7,Tan 3,07:35.9,-53:01:11.30,241.89954,-53.01981, True PN
32204,069.3+03.6,Ra Objet 2,50:57.1,+33:47:33.8,297.73804,33.79272, True PN
32230,265.1-02.0,PHR0844-4600,44:31.9,-46:00:13.51,131.13292,-46.00375, Likely PN
32232,290.7-00.0,Ras 1,10:13.2,-60:31:57.90,167.55517,-60.53275, Possible PN
32234,052.6-02.0,Dr 31,35:49.9,+16:28:44.8,293.95783,16.47911, Possible PN
32235,169.4+03.8,Dr 32,34:06.7,+39:56:03.20,83.52788,39.93422, True PN
32238,060.7+48.9,Pa J1601.8+3804,01:25.0,+38:03:00,240.35417,38.05, Possible PN
32249,204.4-00.4,StDr 13,34:22.6,+07:22:20.24,98.59438,7.37229, True PN
32250,104.2+04.8,StDr 12,03:30.6,+61:29:43.39,330.87771,61.49539, True PN
32251,093.4-03.2,StDr 2,40:22.1,+48:21:52.64,325.09221,48.36462, Likely PN
32261,308.9-00.5,DeGaPe 63,44:14.6,-62:47:01.70 ,206.06083,-62.78381, Possible PN
32262,332.1-01.0,DeGaPe 64,19:03.4,-51:42:08.3,244.764,-51.70231, True PN
32269,319.2-03.8,Dr 9,17:45.5,-61:56:31.60,229.43954,-61.94211, True PN
32275,312.7-00.8,Dr 16,16:01.8,-62:04:18.50,214.00762,-62.07181, Likely PN
32280,107.2-14.9,Dr 21,23:49.9,+45:16:54.43 ,350.95788,45.28179, True PN
32283,058.8-07.4,Dr 24,08:33.9,+19:01:24.88 ,302.14104,19.02358, Likely PN
32284,094.5+10.5,Dr 25,36:51.5,+58:27:57.33,309.21471,58.46592, Possible PN
32285,145.4+05.7,Dr 26,06:49.6,+59:43:46.08,61.70667,59.72947, True PN
32286,117.5-05.3,Dr 27,11:03.4,+57:10:36.30,2.76425,57.17675, Likely PN
32288,051.6-01.7,Dr 29,32:45.8,+15:43:12.57,293.19096,15.72016, Likely PN
32290,048.8+02.7,Dr 33,11:02.7,+15:17:48.00,287.76137,15.29667, Likely PN
32293,125.4-08.9,Dr 36,07:40.0,+53:52:24.02,16.91683,53.87334, Likely PN
32309,007.5+00.6,PreRa 1,00:11.9,-22:10:48.98,270.04962,-22.18027, Likely PN
32311,299.2-05.2,St 22,12:05.1,-67:45:31.68,183.02129,-67.7588, True PN
32313,337.2+02.2,St 24,27:00.0,-45:49:44.31,246.75004,-45.82897, True PN
32317,331.1-01.3,St 28,15:36.3,-52:34:03.70,243.90129,-52.56769, True PN
32322,278.3-02.8,St 33,37:53.0,-56:07:56.60,144.47096,-56.13239, Likely PN
32326,261.9+02.2,St 37,50:54.0,-40:47:52.26 ,132.72517,-40.79785, True PN
32332,325.0-01.1,St 44,42:27.3,-56:28:04.20,235.61354,-56.46783, True PN
32333,259.2+02.9,St 45,45:17.9,-38:18:11.00,131.32458,-38.30306, True PN
32336,269.3-02.6,St 48,57:27.3,-49:35:35.8,134.36379,-49.59328, Likely PN
32340,289.6-01.6a,St 52,56:15.4,-61:28:26.02,164.06438,-61.47389, True PN
32341,293.0+03.7,St 53,36:10.0,-57:41:19.96,174.04175,-57.68888, True PN
32343,300.9-00.5,St 55,33:09.6,-63:16:00.11,188.29004,-63.2667, Likely PN
32346,315.7+02.1,St 58,30:44.4,-58:15:38.51,217.68479,-58.2607, True PN
32347,315.9+02.1,St 59,32:23.0,-58:12:04.45,218.09571,-58.20124, True PN
32352,336.2-03.3,St 64,47:15.4,-50:14:58.0,251.81417,-50.24944, True PN
32354,001.2-00.9,St 66,52:08.6,-28:23:37.88,268.03567,-28.39386, True PN
32356,185.1-00.9,StDr 1,53:50.9,+24:02:27.11,88.46192,24.04086, True PN
32359,074.8+02.9,StDr 6,07:58.6,+38:02:10.51,301.99408,38.03625, True PN
32360,063.2+00.2,StDr 7,50:11.3,+26:43:32.09,297.54692,26.72558, Possible PN
32361,176.1+02.1,StDr 8,44:33.8,+33:21:37.29,86.14075,33.36036, Possible PN
32364,069.4-03.8,StDr 11,20:50.3,+29:49:51.10,305.20958,29.83086, True PN
32365,047.3+01.2,StDr 14,13:45.3,+13:22:09.99,288.43875,13.36944, Likely PN
32367,039.1-04.5,StDr 16,18:50.6,+03:27:20.62,289.71075,3.45573, Possible PN
32384,316.6+00.8,St Objet 8,40:52.6,-59:10:06.17,220.21933,-59.16838, Likely PN
32391,095.3+00.2,Alba-1,35:07.9,+52:11:32.36,323.78271,52.19232, True PN
32392,082.5+02.4,StDr Objet 2,33:31.1,+44:08:45.39,308.37975,44.14594, Possible PN
32403,091.0-06.3,Sh2-123,42:15.5,+44:28:04.33,325.56468,44.46787, True PN
32404,119.9-01.8,Pa J0027.0+6051,27:03.8,+60:51:14.4,6.76583,60.854, Possible PN
32411,325.5+03.3,Pa J1528.1-5231,28:08.2,-52:31:44.3,232.03417,-52.52897, Possible PN
32412,332.7+03.7,KnPa 3,01:55.7,-47:44:28.2,240.48217,-47.74117, Possible PN
32413,334.4+05.2,Pa J1603.5-4536,03:32.5,-45:36:03.5,240.88542,-45.60097, Possible PN
32414,345.6+05.1,Pa J1645.4-3737,45:28.5,-37:37:08.5,251.36875,-37.61903, Possible PN
32421,010.5+02.8,Pa J1758.5-1823,58:35.5,-18:23:45.8,269.64783,-18.39606, Possible PN
32422,009.5+01.9,Pa J1759.7-1943,59:47.6,-19:43:42.5,269.94833,-19.72847, Possible PN
32423,014.1+02.7,Pa J1806.3-1520,06:20.4,-15:20:07.5,271.58488,-15.33542, Possible PN
32425,004.0-04.6,Pa J1812.9-2741,12:57.9,-27:41:56.8,273.24108,-27.69911, Likely PN
32428,005.9-04.2,Pa J1815.7-2551,15:47.6,-25:51:16,273.94833,-25.85444, Possible PN
32435,021.4+02.5,Pa J1820.9-0901,20:59.3,-09:01:41.0,275.24725,-9.02806, Possible PN
32436,023.6+03.5,Pa J1821.7-0638,21:43.2,-06:38:59.9,275.43,-6.64997, Possible PN
32438,021.9+02.0,Pa J1823.9-0847,23:59.3,-08:47:54.0,275.99708,-8.79833, Possible PN
32440,025.9+02.7,Pa J1828.6-0457,28:41.2,-04:57:35.7,277.1715,-4.95992, Possible PN
32441,026.5+02.8,Pa J1829.5-0424,29:35.7,-04:24:48.4,277.39875,-4.41344, Possible PN
32442,355.3-12.9,PaKn 1,30:04.9,-39:10:11,277.52042,-39.16972, Possible PN
32450,035.1+03.4,Pa J1843.0+0334,43:03.7,+03:34:29.0,280.76542,3.57472, Possible PN
32451,038.6+02.0a,Pa J1854.5+0558,54:35.9,+05:58:52.0,283.64958,5.98111, Possible PN
32459,038.4-01.5,Pa J1906.9+0413,06:59.7,+04:13:48.9,286.74875,4.23025, Likely PN
32463,050.9+02.5,Pa J1915.6+1708,15:40.2,+17:08:04.6,288.9175,17.13461, Possible PN
32464,042.0-02.2,Pa J1916.3+0702,16:23.6,+07:02:23.9,289.09812,7.03997, Possible PN
32467,050.7+01.0,Pa J1921.0+1619,21:05.6,+16:19:39.9,290.27333,16.32775, Possible PN
32472,055.2-01.7,Pa J1940.3+1855,40:17.9,+18:55:21.48,295.07458,18.92263, Possible PN
32486,095.7-00.7,Pa J2141.2+5146,41:14.7,+51:45:59.14,325.31108,51.76643, Possible PN
32489,056.6-00.8,StDr 30,39:48.0,+20:34:10.05,294.94983,20.56946, True PN
32493,158.3-05.6a,Sh 2-215,17:27.8,36:04.3,64.36583,42.6012, True PN
32494,273.4+00.7,Pa 168,30:25.0,-50:16:30.60,142.60417,-50.27517, True PN
